/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_24_922.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_24_922.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_24_922.jpg,0,0,0,1.117768E-05
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_24_990.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_24_990.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_24_990.jpg,0,0,0,2.664394E-05
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_25_061.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_25_061.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_25_061.jpg,0,0.06297898,0,0.03044454
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_25_134.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_25_134.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_25_134.jpg,0,0.2947834,0,0.2045981
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_25_201.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_25_201.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_25_201.jpg,0,0.4699023,0,0.4564201
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_25_273.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_25_273.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_25_273.jpg,0,0.7145734,0,1.019926
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_25_342.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_25_342.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_25_342.jpg,-0.05,0.8986444,0,1.636174
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_25_412.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_25_412.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_25_412.jpg,-0.25,1,0,2.563107
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_25_484.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_25_484.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_25_484.jpg,-0.4,1,0,3.257263
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_25_551.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_25_551.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_25_551.jpg,-0.6000001,1,0,4.171103
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_25_620.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_25_620.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_25_620.jpg,0,1,0,4.826498
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_25_692.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_25_692.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_25_692.jpg,0,1,0,5.748455
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_25_760.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_25_760.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_25_760.jpg,0,1,0,6.438956
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_25_831.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_25_831.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_25_831.jpg,0,1,0,7.353518
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_25_902.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_25_902.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_25_902.jpg,0,1,0,8.034786
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_25_975.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_25_975.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_25_975.jpg,-0.1,1,0,8.93477
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_26_047.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_26_047.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_26_047.jpg,-0.25,1,0,9.591627
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_26_115.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_26_115.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_26_115.jpg,-0.45,1,0,10.43545
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_26_182.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_26_182.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_26_182.jpg,0,1,0,11.04576
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_26_256.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_26_256.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_26_256.jpg,0,1,0,12.01917
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_26_324.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_26_324.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_26_324.jpg,-0.1,1,0,12.45801
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_26_395.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_26_395.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_26_395.jpg,-0.3,1,0,13.23199
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_26_465.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_26_465.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_26_465.jpg,-0.45,1,0,13.9722
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_26_537.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_26_537.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_26_537.jpg,0,1,0,14.87364
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_26_606.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_26_606.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_26_606.jpg,0,1,0,15.43998
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_26_676.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_26_676.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_26_676.jpg,-0.2,1,0,16.25223
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_26_743.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_26_743.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_26_743.jpg,0,1,0,16.9083
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_26_813.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_26_813.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_26_813.jpg,0,1,0,17.73419
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_26_883.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_26_883.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_26_883.jpg,-0.05,1,0,18.33375
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_26_951.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_26_951.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_26_951.jpg,-0.25,1,0,19.14172
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_27_021.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_27_021.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_27_021.jpg,-0.4,1,0,19.69916
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_27_089.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_27_089.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_27_089.jpg,-0.5500001,1,0,20.21758
/home/lukewen/Udacity_SDCND/IMG/center_2017_09_23_12_35_27_159.jpg,/home/lukewen/Udacity_SDCND/IMG/left_2017_09_23_12_35_27_159.jpg,/home/lukewen/Udacity_SDCND/IMG/right_2017_09_23_12_35_27_159.jpg,-0.7500002,1,0,20.8402
