/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_09_23_12_45_24_885.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_09_23_12_45_24_885.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_09_23_12_45_24_885.jpg,0,0,0,1.067503E-05
/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_09_23_12_45_24_960.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_09_23_12_45_24_960.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_09_23_12_45_24_960.jpg,0,0,0,1.097914E-05
/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_09_23_12_45_25_027.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_09_23_12_45_25_027.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_09_23_12_45_25_027.jpg,0,0,0,1.846517E-05
/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_09_23_12_45_25_094.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_09_23_12_45_25_094.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_09_23_12_45_25_094.jpg,0,0,0,8.158529E-06
/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_09_23_12_45_25_162.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_09_23_12_45_25_162.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_09_23_12_45_25_162.jpg,0,0,0,7.068114E-06
/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_09_23_12_45_25_230.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_09_23_12_45_25_230.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_09_23_12_45_25_230.jpg,0,0,0,1.271439E-05
/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_09_23_12_45_25_298.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_09_23_12_45_25_298.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_09_23_12_45_25_298.jpg,0,0,0,1.150887E-05
/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_09_23_12_45_25_371.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_09_23_12_45_25_371.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_09_23_12_45_25_371.jpg,0,0,0,2.148177E-06
/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_09_23_12_45_25_444.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_09_23_12_45_25_444.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_09_23_12_45_25_444.jpg,0,0,0,1.377029E-05
/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_09_23_12_45_25_514.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_09_23_12_45_25_514.jpg,/home/lukewen/Udacity_SDCND/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_09_23_12_45_25_514.jpg,0,0,0,1.211602E-05
